id,word,domain,type,tier,language,nsm_prime_ref,nsm_prime_group,position
1085,인상,cognition,verb,2,KOR,feel,MENTAL_PREDICATES,8
952,인식하다,cognition,verb,2,KOR,know,MENTAL_PREDICATES,5
2041,인접,spatial,other,2,KOR,near,SPACE,2
487,일,quantity,determiner,2,KOR,one,QUANTIFIERS,2
1376,일,action,verb,2,KOR,happen,ACTIONS_EVENTS_MOVEMENT,9
357,일부,relation,noun,2,KOR,part,RELATIONAL_SUBSTANTIVES,6
554,일부,quantity,determiner,2,KOR,some,QUANTIFIERS,4
1801,일시적,temporal,other,2,KOR,a short time,TIME,4
1368,일어나다,action,verb,2,KOR,happen,ACTIONS_EVENTS_MOVEMENT,1
1831,일정기간,temporal,other,2,KOR,for some time,TIME,7
423,일치하는,reference,determiner,2,KOR,the same,DETERMINERS,4
1474,있다,existence,other,2,KOR,there is,LOCATION_EXISTENCE,1
76,자네,entity,noun,2,KOR,you,SUBSTANTIVES,3
1450,자리잡다,existence,other,2,KOR,be somewhere,LOCATION_EXISTENCE,7
36,자신,entity,noun,2,KOR,i,SUBSTANTIVES,5
38,자아,entity,noun,2,KOR,i,SUBSTANTIVES,7
1336,작업,action,verb,2,KOR,do,ACTIONS_EVENTS_MOVEMENT,9
821,작은,property,adjective,2,KOR,small,DESCRIPTORS,1
1804,잠깐,temporal,other,2,KOR,a short time,TIME,7
1800,잠시,temporal,other,2,KOR,a short time,TIME,3
1829,잠시동안,temporal,other,2,KOR,for some time,TIME,5
2237,잠재력,logic,conjunction,2,KOR,can,LOGICAL_CONCEPTS,5
1773,장구,temporal,other,2,KOR,a long time,TIME,5
1770,장기,temporal,other,2,KOR,a long time,TIME,2
1746,장래,temporal,other,2,KOR,after,TIME,8
1888,장소,spatial,other,2,KOR,where,SPACE,2
2238,재능,logic,conjunction,2,KOR,can,LOGICAL_CONCEPTS,6
1542,재산,existence,other,2,KOR,be mine,LOCATION_EXISTENCE,4
33,저,entity,noun,2,KOR,i,SUBSTANTIVES,2
1985,저처,spatial,other,2,KOR,below,SPACE,7
650,적은,quantity,determiner,2,KOR,little few,QUANTIFIERS,1
702,적절한,evaluation,adjective,2,KOR,good,EVALUATORS,8
592,전,quantity,determiner,2,KOR,all,QUANTIFIERS,9
1372,전개되다,action,verb,2,KOR,happen,ACTIONS_EVENTS_MOVEMENT,5
585,전부,quantity,determiner,2,KOR,all,QUANTIFIERS,2
1708,전에,temporal,other,2,KOR,before,TIME,1
1412,전이하다,action,verb,2,KOR,move,ACTIONS_EVENTS_MOVEMENT,4
2307,전제,logic,conjunction,2,KOR,if,LOGICAL_CONCEPTS,7
587,전체,quantity,determiner,2,KOR,all,QUANTIFIERS,4
1544,점유,existence,other,2,KOR,be mine,LOCATION_EXISTENCE,6
1449,점유하다,existence,other,2,KOR,be somewhere,LOCATION_EXISTENCE,6
2135,접촉,spatial,other,2,KOR,touch,SPACE,1
2341,정도,degree,adverb,2,KOR,very,INTENSIFIER_AUGMENTOR,8
1514,정체성,existence,other,2,KOR,be something,LOCATION_EXISTENCE,8
1290,정확한,communication,verb,2,KOR,true,SPEECH,5
524,제2,quantity,determiner,2,KOR,two,QUANTIFIERS,6
35,제가,entity,noun,2,KOR,i,SUBSTANTIVES,4
353,조각,relation,noun,2,KOR,part,RELATIONAL_SUBSTANTIVES,2
2303,조건,logic,conjunction,2,KOR,if,LOGICAL_CONCEPTS,3
131,존재,entity,noun,2,KOR,someone,SUBSTANTIVES,8
1475,존재,existence,other,2,KOR,there is,LOCATION_EXISTENCE,2
1509,존재,existence,other,2,KOR,be something,LOCATION_EXISTENCE,3
1446,존재하다,existence,other,2,KOR,be somewhere,LOCATION_EXISTENCE,3
1578,존재하다,life,verb,2,KOR,live,LIFE_DEATH,4
319,종,relation,noun,2,KOR,kind,RELATIONAL_SUBSTANTIVES,10
1615,종결,life,verb,2,KOR,die,LIFE_DEATH,5
310,종류,relation,noun,2,KOR,kind,RELATIONAL_SUBSTANTIVES,1
695,좋은,evaluation,adjective,2,KOR,good,EVALUATORS,1
1129,주목하다,cognition,verb,2,KOR,see,MENTAL_PREDICATES,6
793,주요한,property,adjective,2,KOR,big,DESCRIPTORS,8
40,주체,entity,noun,2,KOR,i,SUBSTANTIVES,9
1611,죽다,life,verb,2,KOR,die,LIFE_DEATH,1
1613,죽음,life,verb,2,KOR,die,LIFE_DEATH,3
2109,중심,spatial,other,2,KOR,inside,SPACE,7
794,중요한,property,adjective,2,KOR,big,DESCRIPTORS,9
1679,즉시,temporal,other,2,KOR,now,TIME,4
1857,즉시,temporal,other,2,KOR,moment,TIME,4
2371,증가,degree,adverb,2,KOR,more,INTENSIFIER_AUGMENTOR,4
1081,지각,cognition,verb,2,KOR,feel,MENTAL_PREDICATES,4
1676,지금,temporal,other,2,KOR,now,TIME,1
1893,지리,spatial,other,2,KOR,where,SPACE,7
1772,지속적,temporal,other,2,KOR,a long time,TIME,4
391,지시,reference,determiner,2,KOR,this,DETERMINERS,5
949,지식,cognition,verb,2,KOR,know,MENTAL_PREDICATES,2
1892,지역,spatial,other,2,KOR,where,SPACE,6
1890,지점,spatial,other,2,KOR,where,SPACE,4
957,지혜,cognition,verb,2,KOR,know,MENTAL_PREDICATES,10
1294,진리,communication,verb,2,KOR,true,SPEECH,9
1217,진술하다,communication,verb,2,KOR,say,SPEECH,4
1286,진실,communication,verb,2,KOR,true,SPEECH,1
1293,진정한,communication,verb,2,KOR,true,SPEECH,8
1289,진짜,communication,verb,2,KOR,true,SPEECH,4
233,집단,entity,noun,2,KOR,people,SUBSTANTIVES,8
1859,짧은순간,temporal,other,2,KOR,moment,TIME,6
1798,짧은시간,temporal,other,2,KOR,a short time,TIME,1
1855,찰나,temporal,other,2,KOR,moment,TIME,2
491,첫,quantity,determiner,2,KOR,one,QUANTIFIERS,6
1167,청각,cognition,verb,2,KOR,hear,MENTAL_PREDICATES,2
83,청자,entity,noun,2,KOR,you,SUBSTANTIVES,10
272,체,entity,noun,2,KOR,body,SUBSTANTIVES,4
278,체격,entity,noun,2,KOR,body,SUBSTANTIVES,10
2372,초과,degree,adverb,2,KOR,more,INTENSIFIER_AUGMENTOR,5
1082,촉각,cognition,verb,2,KOR,feel,MENTAL_PREDICATES,5
2137,촉각,spatial,other,2,KOR,touch,SPACE,3
2141,촉감,spatial,other,2,KOR,touch,SPACE,7
589,총,quantity,determiner,2,KOR,all,QUANTIFIERS,6
2369,추가,degree,adverb,2,KOR,more,INTENSIFIER_AUGMENTOR,2
889,추론하다,cognition,verb,2,KOR,think,MENTAL_PREDICATES,8
1477,출현,existence,other,2,KOR,there is,LOCATION_EXISTENCE,4
622,충분한,quantity,determiner,2,KOR,much many,QUANTIFIERS,5
2176,취소,logic,conjunction,2,KOR,not,LOGICAL_CONCEPTS,8
2076,측,spatial,other,2,KOR,side,SPACE,6
2072,측면,spatial,other,2,KOR,side,SPACE,2
2079,측방,spatial,other,2,KOR,side,SPACE,9
1619,치명적,life,verb,2,KOR,die,LIFE_DEATH,9
795,크기,property,adjective,2,KOR,big,DESCRIPTORS,10
786,큰,property,adjective,2,KOR,big,DESCRIPTORS,1
956,통찰,cognition,verb,2,KOR,know,MENTAL_PREDICATES,9
2340,특별히,degree,adverb,2,KOR,very,INTENSIFIER_AUGMENTOR,7
393,특정한,reference,determiner,2,KOR,this,DETERMINERS,7
954,파악하다,cognition,verb,2,KOR,know,MENTAL_PREDICATES,7
1255,표현,communication,verb,2,KOR,words,SPEECH,6
1216,표현하다,communication,verb,2,KOR,say,SPEECH,3
620,풍부한,quantity,determiner,2,KOR,much many,QUANTIFIERS,3
2204,필시,logic,conjunction,2,KOR,maybe,LOGICAL_CONCEPTS,5
1006,필요,cognition,verb,2,KOR,want,MENTAL_PREDICATES,6
486,하나,quantity,determiner,2,KOR,one,QUANTIFIERS,1
1328,하다,action,verb,2,KOR,do,ACTIONS_EVENTS_MOVEMENT,1
1983,하단,spatial,other,2,KOR,below,SPACE,5
1982,하방,spatial,other,2,KOR,below,SPACE,4
1980,하부,spatial,other,2,KOR,below,SPACE,2
1825,한동안,temporal,other,2,KOR,for some time,TIME,1
1860,한순간,temporal,other,2,KOR,moment,TIME,7
655,한정된,quantity,determiner,2,KOR,little few,QUANTIFIERS,6
2240,할수있는,logic,conjunction,2,KOR,can,LOGICAL_CONCEPTS,8
2233,할수있다,logic,conjunction,2,KOR,can,LOGICAL_CONCEPTS,1
427,항상,reference,determiner,2,KOR,the same,DETERMINERS,8
743,해로운,evaluation,adjective,2,KOR,bad,EVALUATORS,3
277,해부,entity,noun,2,KOR,body,SUBSTANTIVES,9
1334,행동,action,verb,2,KOR,do,ACTIONS_EVENTS_MOVEMENT,7
1329,행하다,action,verb,2,KOR,do,ACTIONS_EVENTS_MOVEMENT,2
2239,허용,logic,conjunction,2,KOR,can,LOGICAL_CONCEPTS,7
1680,현대,temporal,other,2,KOR,now,TIME,5
183,현상,entity,noun,2,KOR,something,SUBSTANTIVES,10
1374,현상,action,verb,2,KOR,happen,ACTIONS_EVENTS_MOVEMENT,7
1478,현실,existence,other,2,KOR,there is,LOCATION_EXISTENCE,5
1923,현장,spatial,other,2,KOR,here,SPACE,7
390,현재,reference,determiner,2,KOR,this,DETERMINERS,4
1677,현재,temporal,other,2,KOR,now,TIME,2
1481,현전,existence,other,2,KOR,there is,LOCATION_EXISTENCE,8
1476,현존,existence,other,2,KOR,there is,LOCATION_EXISTENCE,3
1920,현지,spatial,other,2,KOR,here,SPACE,4
274,형체,entity,noun,2,KOR,body,SUBSTANTIVES,6
1583,호흡,life,verb,2,KOR,live,LIFE_DEATH,9
2203,혹시,logic,conjunction,2,KOR,maybe,LOGICAL_CONCEPTS,4
490,홀로,quantity,determiner,2,KOR,one,QUANTIFIERS,5
1335,활동,action,verb,2,KOR,do,ACTIONS_EVENTS_MOVEMENT,8
1044,회피,cognition,verb,2,KOR,dont want,MENTAL_PREDICATES,6
1744,후속,temporal,other,2,KOR,after,TIME,6
1739,후에,temporal,other,2,KOR,after,TIME,1
697,훌륭한,evaluation,adjective,2,KOR,good,EVALUATORS,3
1414,흐르다,action,verb,2,KOR,move,ACTIONS_EVENTS_MOVEMENT,6
1007,희망,cognition,verb,2,KOR,want,MENTAL_PREDICATES,7
654,희소한,quantity,determiner,2,KOR,little few,QUANTIFIERS,5
475,一,quantity,determiner,2,CHN,one,QUANTIFIERS,1
481,一个,quantity,determiner,2,CHN,one,QUANTIFIERS,7
541,一些,quantity,determiner,2,CHN,some,QUANTIFIERS,1
1817,一会儿,temporal,other,2,CHN,for some time,TIME,2
166,一切,entity,noun,2,CHN,something,SUBSTANTIVES,9
575,一切,quantity,determiner,2,CHN,all,QUANTIFIERS,3
1794,一时,temporal,other,2,CHN,a short time,TIME,7
411,一样,reference,determiner,2,CHN,the same,DETERMINERS,3
1816,一段时间,temporal,other,2,CHN,for some time,TIME,1
1850,一瞬,temporal,other,2,CHN,moment,TIME,7
413,一致,reference,determiner,2,CHN,the same,DETERMINERS,5
2064,一边,spatial,other,2,CHN,side,SPACE,5
2296,万一,logic,conjunction,2,CHN,if,LOGICAL_CONCEPTS,6
1938,上,spatial,other,2,CHN,above,SPACE,2
1944,上头,spatial,other,2,CHN,above,SPACE,8
1939,上方,spatial,other,2,CHN,above,SPACE,3
1946,上空,spatial,other,2,CHN,above,SPACE,10
1937,上面,spatial,other,2,CHN,above,SPACE,1
1969,下,spatial,other,2,CHN,below,SPACE,2
1975,下头,spatial,other,2,CHN,below,SPACE,8
1977,下层,spatial,other,2,CHN,below,SPACE,10
1970,下方,spatial,other,2,CHN,below,SPACE,3
1968,下面,spatial,other,2,CHN,below,SPACE,1
2158,不,logic,conjunction,2,CHN,not,LOGICAL_CONCEPTS,1
732,不利,evaluation,adjective,2,CHN,bad,EVALUATORS,7
445,不同,reference,determiner,2,CHN,other,DETERMINERS,4
727,不好,evaluation,adjective,2,CHN,bad,EVALUATORS,2
548,不定,quantity,determiner,2,CHN,some,QUANTIFIERS,8
1036,不情愿,cognition,verb,2,CHN,dont want,MENTAL_PREDICATES,8
1029,不想,cognition,verb,2,CHN,dont want,MENTAL_PREDICATES,1
1030,不愿,cognition,verb,2,CHN,dont want,MENTAL_PREDICATES,2
1031,不要,cognition,verb,2,CHN,dont want,MENTAL_PREDICATES,3
644,不足,quantity,determiner,2,CHN,little few,QUANTIFIERS,6
159,东西,entity,noun,2,CHN,something,SUBSTANTIVES,2
509,两,quantity,determiner,2,CHN,two,QUANTIFIERS,2
512,两个,quantity,determiner,2,CHN,two,QUANTIFIERS,5
515,两次,quantity,determiner,2,CHN,two,QUANTIFIERS,8
1607,丧生,life,verb,2,CHN,die,LIFE_DEATH,8
480,个,quantity,determiner,2,CHN,one,QUANTIFIERS,6
24,个人,entity,noun,2,CHN,i,SUBSTANTIVES,8
109,个人,entity,noun,2,CHN,someone,SUBSTANTIVES,3
2099,中间,spatial,other,2,CHN,inside,SPACE,8
611,丰富,quantity,determiner,2,CHN,much many,QUANTIFIERS,5
2033,临近,spatial,other,2,CHN,near,SPACE,5
1497,为,existence,other,2,CHN,be something,LOCATION_EXISTENCE,2
25,主体,entity,noun,2,CHN,i,SUBSTANTIVES,9
1761,久,temporal,other,2,CHN,a long time,TIME,3
2005,久远,spatial,other,2,CHN,far,SPACE,7
1940,之上,spatial,other,2,CHN,above,SPACE,4
1971,之下,spatial,other,2,CHN,below,SPACE,4
1697,之前,temporal,other,2,CHN,before,TIME,1
1728,之后,temporal,other,2,CHN,after,TIME,1
2190,也许,logic,conjunction,2,CHN,maybe,LOGICAL_CONCEPTS,1
931,了解,cognition,verb,2,CHN,know,MENTAL_PREDICATES,3
1361,事件,action,verb,2,CHN,happen,ACTIONS_EVENTS_MOVEMENT,6
1277,事实,communication,verb,2,CHN,true,SPEECH,3
164,事情,entity,noun,2,CHN,something,SUBSTANTIVES,7
1364,事情,action,verb,2,CHN,happen,ACTIONS_EVENTS_MOVEMENT,9
161,事物,entity,noun,2,CHN,something,SUBSTANTIVES,4
508,二,quantity,determiner,2,CHN,two,QUANTIFIERS,1
514,二元,quantity,determiner,2,CHN,two,QUANTIFIERS,7
1537,产权,existence,other,2,CHN,be mine,LOCATION_EXISTENCE,9
1358,产生,action,verb,2,CHN,happen,ACTIONS_EVENTS_MOVEMENT,3
108,人,entity,noun,2,CHN,someone,SUBSTANTIVES,2
112,人们,entity,noun,2,CHN,someone,SUBSTANTIVES,6
210,人们,entity,noun,2,CHN,people,SUBSTANTIVES,1
115,人士,entity,noun,2,CHN,someone,SUBSTANTIVES,9
116,人格,entity,noun,2,CHN,someone,SUBSTANTIVES,10
114,人物,entity,noun,2,CHN,someone,SUBSTANTIVES,8
110,人类,entity,noun,2,CHN,someone,SUBSTANTIVES,4
217,人类,entity,noun,2,CHN,people,SUBSTANTIVES,8
211,人群,entity,noun,2,CHN,people,SUBSTANTIVES,2
1633,什么时候,temporal,other,2,CHN,when,TIME,1
1673,今,temporal,other,2,CHN,now,TIME,9
1700,从前,temporal,other,2,CHN,before,TIME,4
1941,以上,spatial,other,2,CHN,above,SPACE,5
1972,以下,spatial,other,2,CHN,below,SPACE,5
1698,以前,temporal,other,2,CHN,before,TIME,2
1729,以后,temporal,other,2,CHN,after,TIME,2
165,任何事,entity,noun,2,CHN,something,SUBSTANTIVES,8
111,任何人,entity,noun,2,CHN,someone,SUBSTANTIVES,5
2397,仿佛,comparison,other,2,CHN,like,SIMILARITY,6
616,众,quantity,determiner,2,CHN,much many,QUANTIFIERS,10
610,众多,quantity,determiner,2,CHN,much many,QUANTIFIERS,4
681,优秀,evaluation,adjective,2,CHN,good,EVALUATORS,3
686,优良,evaluation,adjective,2,CHN,good,EVALUATORS,8
688,优质,evaluation,adjective,2,CHN,good,EVALUATORS,10
1434,位于,existence,other,2,CHN,be somewhere,LOCATION_EXISTENCE,2
1404,位移,action,verb,2,CHN,move,ACTIONS_EVENTS_MOVEMENT,9
1878,位置,spatial,other,2,CHN,where,SPACE,3
1973,低于,spatial,other,2,CHN,below,SPACE,6
259,体,entity,noun,2,CHN,body,SUBSTANTIVES,4
262,体格,entity,noun,2,CHN,body,SUBSTANTIVES,7
21,余,entity,noun,2,CHN,i,SUBSTANTIVES,5
60,你,entity,noun,2,CHN,you,SUBSTANTIVES,1
62,你们,entity,noun,2,CHN,you,SUBSTANTIVES,3
63,你的,entity,noun,2,CHN,you,SUBSTANTIVES,4
2060,侧,spatial,other,2,CHN,side,SPACE,1
2068,侧旁,spatial,other,2,CHN,side,SPACE,9
2067,侧边,spatial,other,2,CHN,side,SPACE,8
2063,侧面,spatial,other,2,CHN,side,SPACE,4
517,俩,quantity,determiner,2,CHN,two,QUANTIFIERS,10
22,俺,entity,noun,2,CHN,i,SUBSTANTIVES,6
2295,倘若,logic,conjunction,2,CHN,if,LOGICAL_CONCEPTS,5
2292,假如,logic,conjunction,2,CHN,if,LOGICAL_CONCEPTS,2
2299,假定,logic,conjunction,2,CHN,if,LOGICAL_CONCEPTS,9
2294,假设,logic,conjunction,2,CHN,if,LOGICAL_CONCEPTS,4
2004,偏远,spatial,other,2,CHN,far,SPACE,6
1314,做,action,verb,2,CHN,do,ACTIONS_EVENTS_MOVEMENT,1
1438,停留,existence,other,2,CHN,be somewhere,LOCATION_EXISTENCE,6
2392,像,comparison,other,2,CHN,like,SIMILARITY,1
2231,允许,logic,conjunction,2,CHN,can,LOGICAL_CONCEPTS,10
612,充足,quantity,determiner,2,CHN,much many,QUANTIFIERS,6
1699,先前,temporal,other,2,CHN,before,TIME,3
582,全,quantity,determiner,2,CHN,all,QUANTIFIERS,10
573,全部,quantity,determiner,2,CHN,all,QUANTIFIERS,1
218,公民,entity,noun,2,CHN,people,SUBSTANTIVES,9
2197,兴许,logic,conjunction,2,CHN,maybe,LOGICAL_CONCEPTS,8
442,其他,reference,determiner,2,CHN,other,DETERMINERS,1
447,其余,reference,determiner,2,CHN,other,DETERMINERS,6
1734,其后,temporal,other,2,CHN,after,TIME,7
448,其它,reference,determiner,2,CHN,other,DETERMINERS,7
1467,具有,existence,other,2,CHN,there is,LOCATION_EXISTENCE,5
2094,内,spatial,other,2,CHN,inside,SPACE,3
2095,内侧,spatial,other,2,CHN,inside,SPACE,4
2098,内在,spatial,other,2,CHN,inside,SPACE,7
2097,内心,spatial,other,2,CHN,inside,SPACE,6
2093,内部,spatial,other,2,CHN,inside,SPACE,2
2101,内里,spatial,other,2,CHN,inside,SPACE,10
1282,准确,communication,verb,2,CHN,true,SPEECH,8
543,几个,quantity,determiner,2,CHN,some,QUANTIFIERS,3
1357,出现,action,verb,2,CHN,happen,ACTIONS_EVENTS_MOVEMENT,2
1466,出现,existence,other,2,CHN,there is,LOCATION_EXISTENCE,4
347,分,relation,noun,2,CHN,part,RELATIONAL_SUBSTANTIVES,9
450,分开,reference,determiner,2,CHN,other,DETERMINERS,9
1851,分秒,temporal,other,2,CHN,moment,TIME,8
305,分类,relation,noun,2,CHN,kind,RELATIONAL_SUBSTANTIVES,9
444,别的,reference,determiner,2,CHN,other,DETERMINERS,3
1795,刹那,temporal,other,2,CHN,a short time,TIME,8
1846,刹那,temporal,other,2,CHN,moment,TIME,3
1702,前,temporal,other,2,CHN,before,TIME,6
2298,前提,logic,conjunction,2,CHN,if,LOGICAL_CONCEPTS,8
1401,前进,action,verb,2,CHN,move,ACTIONS_EVENTS_MOVEMENT,6
1706,前面,temporal,other,2,CHN,before,TIME,10
2365,加,degree,adverb,2,CHN,more,INTENSIFIER_AUGMENTOR,9
994,动机,cognition,verb,2,CHN,want,MENTAL_PREDICATES,10
2260,动机,logic,conjunction,2,CHN,because,LOGICAL_CONCEPTS,5
417,匹配,reference,determiner,2,CHN,the same,DETERMINERS,9
1882,区域,spatial,other,2,CHN,where,SPACE,7
2326,十分,degree,adverb,2,CHN,very,INTENSIFIER_AUGMENTOR,4
476,单一,quantity,determiner,2,CHN,one,QUANTIFIERS,2
479,单个,quantity,determiner,2,CHN,one,QUANTIFIERS,5
483,单独,quantity,determiner,2,CHN,one,QUANTIFIERS,9
1439,占据,existence,other,2,CHN,be somewhere,LOCATION_EXISTENCE,7
1534,占有,existence,other,2,CHN,be mine,LOCATION_EXISTENCE,6
1073,印象,cognition,verb,2,CHN,feel,MENTAL_PREDICATES,9
1037,厌恶,cognition,verb,2,CHN,dont want,MENTAL_PREDICATES,9
2257,原因,logic,conjunction,2,CHN,because,LOGICAL_CONCEPTS,2
1602,去世,life,verb,2,CHN,die,LIFE_DEATH,3
510,双,quantity,determiner,2,CHN,two,QUANTIFIERS,3
1033,反对,cognition,verb,2,CHN,dont want,MENTAL_PREDICATES,5
2166,反对,logic,conjunction,2,CHN,not,LOGICAL_CONCEPTS,9
1117,发现,cognition,verb,2,CHN,see,MENTAL_PREDICATES,8
1356,发生,action,verb,2,CHN,happen,ACTIONS_EVENTS_MOVEMENT,1
1207,发音,communication,verb,2,CHN,say,SPEECH,9
2167,取消,logic,conjunction,2,CHN,not,LOGICAL_CONCEPTS,10
69,受话人,entity,noun,2,CHN,you,SUBSTANTIVES,10
1208,叙述,communication,verb,2,CHN,say,SPEECH,10
446,另一,reference,determiner,2,CHN,other,DETERMINERS,5
443,另外,reference,determiner,2,CHN,other,DETERMINERS,2
2359,另外,degree,adverb,2,CHN,more,INTENSIFIER_AUGMENTOR,3
449,另类,reference,determiner,2,CHN,other,DETERMINERS,8
2223,可以,logic,conjunction,2,CHN,can,LOGICAL_CONCEPTS,2
2191,可能,logic,conjunction,2,CHN,maybe,LOGICAL_CONCEPTS,2
2227,可能,logic,conjunction,2,CHN,can,LOGICAL_CONCEPTS,6
2194,可能性,logic,conjunction,2,CHN,maybe,LOGICAL_CONCEPTS,5
613,可观,quantity,determiner,2,CHN,much many,QUANTIFIERS,7
780,可观,property,adjective,2,CHN,big,DESCRIPTORS,10
451,各种,reference,determiner,2,CHN,other,DETERMINERS,10
414,同一,reference,determiner,2,CHN,the same,DETERMINERS,6
409,同样,reference,determiner,2,CHN,the same,DETERMINERS,1
2395,同样,comparison,other,2,CHN,like,SIMILARITY,4
1733,后,temporal,other,2,CHN,after,TIME,6
1730,后来,temporal,other,2,CHN,after,TIME,3
1736,后面,temporal,other,2,CHN,after,TIME,9
2160,否定,logic,conjunction,2,CHN,not,LOGICAL_CONCEPTS,3
2161,否认,logic,conjunction,2,CHN,not,LOGICAL_CONCEPTS,4
1153,听,cognition,verb,2,CHN,hear,MENTAL_PREDICATES,1
68,听者,entity,noun,2,CHN,you,SUBSTANTIVES,9
1154,听见,cognition,verb,2,CHN,hear,MENTAL_PREDICATES,2
1156,听觉,cognition,verb,2,CHN,hear,MENTAL_PREDICATES,4
20,吾,entity,noun,2,CHN,i,SUBSTANTIVES,4
1468,呈现,existence,other,2,CHN,there is,LOCATION_EXISTENCE,6
1201,告诉,communication,verb,2,CHN,say,SPEECH,3
2037,周围,spatial,other,2,CHN,near,SPACE,9
1572,呼吸,life,verb,2,CHN,live,LIFE_DEATH,10
23,咱,entity,noun,2,CHN,i,SUBSTANTIVES,7
300,品种,relation,noun,2,CHN,kind,RELATIONAL_SUBSTANTIVES,4
1876,哪里,spatial,other,2,CHN,where,SPACE,1
477,唯一,quantity,determiner,2,CHN,one,QUANTIFIERS,3
687,善良,evaluation,adjective,2,CHN,good,EVALUATORS,9
1735,嗣后,temporal,other,2,CHN,after,TIME,8
1162,噪音,cognition,verb,2,CHN,hear,MENTAL_PREDICATES,10
1035,回避,cognition,verb,2,CHN,dont want,MENTAL_PREDICATES,7
2256,因为,logic,conjunction,2,CHN,because,LOGICAL_CONCEPTS,1
2265,因素,logic,conjunction,2,CHN,because,LOGICAL_CONCEPTS,10
219,国民,entity,noun,2,CHN,people,SUBSTANTIVES,10
1465,在,existence,other,2,CHN,there is,LOCATION_EXISTENCE,3
1472,在场,existence,other,2,CHN,there is,LOCATION_EXISTENCE,10
1915,在场,spatial,other,2,CHN,here,SPACE,9
1433,在某处,existence,other,2,CHN,be somewhere,LOCATION_EXISTENCE,1
1976,地下,spatial,other,2,CHN,below,SPACE,9
1883,地域,spatial,other,2,CHN,where,SPACE,8
1885,地带,spatial,other,2,CHN,where,SPACE,10
1877,地方,spatial,other,2,CHN,where,SPACE,2
1879,地点,spatial,other,2,CHN,where,SPACE,4
1884,地理,spatial,other,2,CHN,where,SPACE,9
1637,场合,temporal,other,2,CHN,when,TIME,5
1880,场所,spatial,other,2,CHN,where,SPACE,5
726,坏,evaluation,adjective,2,CHN,bad,EVALUATORS,1
1441,坐落,existence,other,2,CHN,be somewhere,LOCATION_EXISTENCE,9
2361,增加,degree,adverb,2,CHN,more,INTENSIFIER_AUGMENTOR,5
1204,声明,communication,verb,2,CHN,say,SPEECH,6
1155,声音,cognition,verb,2,CHN,hear,MENTAL_PREDICATES,3
1435,处于,existence,other,2,CHN,be somewhere,LOCATION_EXISTENCE,3
2364,多余,degree,adverb,2,CHN,more,INTENSIFIER_AUGMENTOR,8
615,多数,quantity,determiner,2,CHN,much many,QUANTIFIERS,9
771,大,property,adjective,2,CHN,big,DESCRIPTORS,1
215,大众,entity,noun,2,CHN,people,SUBSTANTIVES,6
2193,大概,logic,conjunction,2,CHN,maybe,LOGICAL_CONCEPTS,4
609,大量,quantity,determiner,2,CHN,much many,QUANTIFIERS,3
679,好,evaluation,adjective,2,CHN,good,EVALUATORS,1
2396,好像,comparison,other,2,CHN,like,SIMILARITY,5
1666,如今,temporal,other,2,CHN,now,TIME,2
2291,如果,logic,conjunction,2,CHN,if,LOGICAL_CONCEPTS,1
1248,字,communication,verb,2,CHN,words,SPEECH,10
1464,存在,existence,other,2,CHN,there is,LOCATION_EXISTENCE,2
1498,存在,existence,other,2,CHN,be something,LOCATION_EXISTENCE,3
1566,存在,life,verb,2,CHN,live,LIFE_DEATH,4
1436,存在于,existence,other,2,CHN,be somewhere,LOCATION_EXISTENCE,4
484,孤独,quantity,determiner,2,CHN,one,QUANTIFIERS,10
578,完全,quantity,determiner,2,CHN,all,QUANTIFIERS,6
1318,完成,action,verb,2,CHN,do,ACTIONS_EVENTS_MOVEMENT,5
1501,实体,existence,other,2,CHN,be something,LOCATION_EXISTENCE,6
1471,实在,existence,other,2,CHN,there is,LOCATION_EXISTENCE,9
1469,实存,existence,other,2,CHN,there is,LOCATION_EXISTENCE,7
1317,实施,action,verb,2,CHN,do,ACTIONS_EVENTS_MOVEMENT,4
1320,实践,action,verb,2,CHN,do,ACTIONS_EVENTS_MOVEMENT,7
1278,实际,communication,verb,2,CHN,true,SPEECH,4
2198,容或,logic,conjunction,2,CHN,maybe,LOGICAL_CONCEPTS,9
774,宽大,property,adjective,2,CHN,big,DESCRIPTORS,4
936,察觉,cognition,verb,2,CHN,know,MENTAL_PREDICATES,8
1159,察觉,cognition,verb,2,CHN,hear,MENTAL_PREDICATES,7
647,寥寥,quantity,determiner,2,CHN,little few,QUANTIFIERS,9
511,对,quantity,determiner,2,CHN,two,QUANTIFIERS,4
67,对方,entity,noun,2,CHN,you,SUBSTANTIVES,8
1732,将来,temporal,other,2,CHN,after,TIME,5
810,小,property,adjective,2,CHN,small,DESCRIPTORS,1
639,少,quantity,determiner,2,CHN,little few,QUANTIFIERS,1
642,少量,quantity,determiner,2,CHN,little few,QUANTIFIERS,4
815,少量,property,adjective,2,CHN,small,DESCRIPTORS,6
65,尔,entity,noun,2,CHN,you,SUBSTANTIVES,6
1914,就地,spatial,other,2,CHN,here,SPACE,8
344,局部,relation,noun,2,CHN,part,RELATIONAL_SUBSTANTIVES,6
1437,居住,existence,other,2,CHN,be somewhere,LOCATION_EXISTENCE,5
1569,居住,life,verb,2,CHN,live,LIFE_DEATH,7
1360,展开,action,verb,2,CHN,happen,ACTIONS_EVENTS_MOVEMENT,5
